ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-553635,works,0,other,"Инженеринг – проектиране, изпълнение на CMP и авторски надзор за инсталиране на фотоволтаични системи (ФЕЦ) до 30 kW в „",15403.7,BG313,гр. Мездра,ул. ХРИСТО БОТЕВ № 27,ОБЩИНА МЕЗДРА,205705120,Смарт Електрикс ЕООД,,3,88,0,0
ocds-e82gsb-390450,works,1,parks,"„Реконструкция на градски парк и площад в УПИ VII, кв.41 по плана на с.Иваново, общ.Върбица,област Шумен”",154817.44,BG333,гр.Върбица,ул. СЕПТЕМВРИЙСКО ВЪСТАНИЕ №.40,ОБЩИНА ВЪРБИЦА,200777759,РАЕВ СТРОЙ ЕООД,,12,1,0,1
ocds-e82gsb-525472,works,1,parks,"„Инженеринг (проектиране, авторски надзор и строително монтажни работи) за обект: Алеи, паркоместа и благоустрояване меж",285714.66,BG342,гр.Сливен,бул. ЦАР ОСВОБОДИТЕЛ №.1,ОБЩИНА СЛИВЕН,128555183,ТЕХНОПЪТСТРОЙ ЕООД,,12,558,0,0
ocds-e82gsb-524281,works,1,water,"Изпълнение на СМР на обект: „Реконструкция на довеждащ водопровод до ПСПВ ""Стоките"" и източен водопроводен клон за питей",2001256.79,BG322,гр. Севлиево,"пл. ""Свобода"" № 1",ОБЩИНА СЕВЛИЕВО,126729838,ЕКО ТРАДЕКС ГРУП АД,,12,739,0,0
ocds-e82gsb-534125,works,0,other,"ИЗГРАЖДАНЕ НА УЛ.""ДУНАВ"" В ПИ 18469.501.321, С.ГЮЛЬОВЦА, ОБЩИНА НЕСЕБЪР",235000,BG341,гр.Несебър,ул. ЕДЕЛВАЙС №.10,ОБЩИНА НЕСЕБЪР,200052294,ДС. МАКАДАМ ООД,,1,30,0,0
ocds-e82gsb-548315,works,0,other,„Изграждане на пристанищен понтон в гребния канал в град Пловдив“,133583.33,BG,гр. София,бул. Васил Левски №.75 ет.4 ап.стая 426,БЪЛГАРСКА ФЕДЕРАЦИЯ ПО КАНУ КАЯК Сдружение,208258710,БИКОСТРОЙ ВНОС ДИСТРИБУЦИЯ И ЛОГИСТИКА ЕООД,,1,40,0,0
ocds-e82gsb-525490,works,1,parks,"„Инженеринг ( проектиране, авторски надзор и строително монтажни работи) за обект: Алея, паркоместа и благоустрояване в ",337033.54,BG342,гр.Сливен,бул. ЦАР ОСВОБОДИТЕЛ №.1,ОБЩИНА СЛИВЕН,119027514,БЕРКО-90 - БЕРКОВСКИ С-ИЕ СД,,12,558,0,0
ocds-e82gsb-553571,works,0,other,"Инженеринг – проектиране, изпълнение на CMP и авторски надзор за инсталиране на фотоволтаични системи (ФЕЦ) до 30 kW в „",16717.33,BG313,гр. Мездра,ул. ХРИСТО БОТЕВ № 27,ОБЩИНА МЕЗДРА,206664309,Асаши Електрик ООД,,3,88,0,0
ocds-e82gsb-379014,works,1,roads,Рехабилитация на общински път DOB2220 /I-9-Ваклино – Смин – Черноморци – Зах. Стояново/,2169729.64,BG332,гр.Шабла,ул. Равно поле №.35,ОБЩИНА ШАБЛА,112122397,ЕЛШИЦА-99 ЕАД,,11,3,0,1
ocds-e82gsb-365782,works,1,water,„Реконструкция и рехабилитация на вътрешна водопроводна мрежа на с. Горна Малина - етап 3“,1093863.18,BG412,с.Горна Малина,пл. РОДОЛЮБИЕ № 1,ОБЩИНА ГОРНА МАЛИНА,175215364,АЙ ТИ ДИ ГРУП ЕООД,,8,43,0,1
ocds-e82gsb-556724,works,1,other,« Строително монтажни работи на : „Избор на изпълнител за СМР за обект - Възстановяване на пътека на здравето между дват,430379.75,BG333,гр.Върбица,ул. СЕПТЕМВРИЙСКО ВЪСТАНИЕ №.40,ОБЩИНА ВЪРБИЦА,127564930,СТРОИТЕЛСТВО И СТРОИТЕЛНИ МАШИНИ ЕООД,,7,142,0,1
ocds-e82gsb-556659,works,1,roads,„Текущ ремонт улици на територията на община Монтана – 2026 г.”,153387.56,BG312,гр. Монтана,ул. Извора №1,ОБЩИНА МОНТАНА,201144735,СТЕФСТРОЙ 2010 ЕООД,,2,286,0,0
ocds-e82gsb-555730,works,1,water,„ИНЖЕНЕРИНГ НА РЕКОНСТРУКЦИЯ НА ВОДОПРОВОДНАТА МРЕЖА И ИЗГРАЖДАНЕ НА КАНАЛИЗАЦИЯ НА УЧАСТЪК ОТ УЛ.“ЦАР КАЛОЯН“ В ГР. ТЕР,69430,BG332,гр.Тервел,ул. СВ.СВ. КИРИЛ И МЕТОДИЙ № 8,ОБЩИНА ТЕРВЕЛ,124000579,ПЪТНО СТРОИТЕЛСТВО АД,,5,315,0,0
ocds-e82gsb-297071,works,1,lighting,"Техническа поддръжка, ремонтни дейности, основен ремонт и изграждане на публичното осветление на територията на Община Б",125000,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,181002184,УЛИЧНО ОСВЕТЛЕНИЕ БУРГАС,,1,336,31,0
ocds-e82gsb-546764,works,1,roads,"„Избор на изпълнител за проектиране, упражняване на авторски надзор и строителство (инженеринг) за обект: Мостово съоръж",241428,BG321,Велико Търново,бул. България № 34,"АГЕНЦИЯ ""ПЪТНА ИНФРАСТРУКТУРА ""ОБЛАСТНО ПЪТНО УПРАВЛЕНИЕ - ВЕЛИКО ТЪРНОВО",104693344,ПЪТНИ СТРОЕЖИ - ВЕЛИКО ТЪРНОВО ЕАД,,4,168,0,0
ocds-e82gsb-554629,works,1,roads,"Инженеринг – проектиране, изпълнение на строително-монтажни работи и упражняване на авторски надзор за обект „Рехабилита",389700,BG415,гр.Бобов дол,кв.МИНЬОР ул.27- ОКТОМВРИ №.2,ОБЩИНА БОБОВ ДОЛ,200010904,БУЛПЛАН ИНВЕСТ ООД,,3,462,0,0
ocds-e82gsb-415009,works,1,other,„Реконструкция с проводници АСО 400 електропровод 110 kV „Братия“,3182821.33,BG411,гр. София,бул. Цар Борис III № 201,ЕЛЕКТРОЕНЕРГИЕН СИСТЕМЕН ОПЕРАТОР ЕАД,130258609,ИМПУЛС КО ООД,,11,1825,0,1
ocds-e82gsb-556362,works,0,other,Проектиране и изгр. на инсталация за производство на ел. ен. за собствени нужди от ВЕИ в/у покрив на съществуваща сграда,28340,BG421,гр.Сопот,ул. ИВАН ВАЗОВ №.34,ОБЩИНА СОПОТ,103918744,3К АД,,3,76,0,0
ocds-e82gsb-495076,works,1,other,"„Текущ ремонт на лаборатория 2310 (аналитична химия), 2311 (обща и неорганична химия) и 2312 (физикохимия), разположени ",51127.45,BG413,гр. Благоевград,"ул. Иван Михайлов, № 66","ЮГОЗАПАДЕН УНИВЕРСИТЕТ ""НЕОФИТ РИЛСКИ""",020767877,РАСТЕР-ЮГ ООД,,6,166,0,1
ocds-e82gsb-538378,works,1,other,"Инженеринг: Проектиране, изграждане и авторски надзор на обект: Благоустрояване на междублоково пространство в УПИ I, кв",386536.66,BG322,гр. Севлиево,"пл. ""Свобода"" № 1",ОБЩИНА СЕВЛИЕВО,126729838,ЕКО ТРАДЕКС ГРУП АД,,1,352,0,0
ocds-e82gsb-548962,works,0,other,„Изпълнение на СМР по изграждане на два броя ФЕЦ с мощност по 30 kW“ по Проект „Инсталиране на 2бр. фотоволтаични систем,80729,BG423,гр.Брацигово,"ул."" АТАНАС КАБОВ"" №6а",ОБЩИНА БРАЦИГОВО,202648802,КАБЛЕ СИСТЕМС ЕООД,,2,141,0,0
ocds-e82gsb-365088,works,1,roads,"Изпълнение на СМР на обект: „Реконструкция/рехабилитация на участък от общински път LOV1093 Луковит-гара Карлуково, на т",1184464.96,BG315,гр.Луковит,ул. ВЪЗРАЖДАНЕ № 73,ОБЩИНА ЛУКОВИТ,831928535,ПСТ Груп ЕАД,,6,365,0,1
ocds-e82gsb-507348,works,0,parks,"„Изпълнение на строително-монтажни работи за открит обект за спортни дейности, както следва „ЗОНА ЗА СПОРТНО КАТЕРЕНЕ И ",260605.57,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,203796355,ФЮЧЪР ИНДЪСТРИС ЕООД,,12,381,0,0
ocds-e82gsb-536846,works,0,other,"ПРЕУСТРОЙСТВО НА ПОМЕЩЕНИЯ в ПАРТЕРНИЯ ЕТАЖ в ОУ""ЛЮБЕН КАРАВЕЛОВ"", МЕСТОНАХOЖДЕНИЕ в УПИ I-общ., кв.57""б"" с ИД.ПО КК 515",250000,BG341,гр.Несебър,ул. ЕДЕЛВАЙС №.10,ОБЩИНА НЕСЕБЪР,202397111,АТЛАНТ 2013 ЕООД,,1,29,0,0
ocds-e82gsb-557454,works,0,other,Изграждане на електрическа инсталация за STEM център,10700,BG411,гр.София,кв. ЕМИЛ МАРКОВ ул. КОСТЕНСКИ ВОДОПАД №.60,"104-ТО ОСНОВНО УЧИЛИЩЕ ""ЗАХАРИ СТОЯНОВ""",130508678,ЕПОС ГРУП ЕООД,,3,31,0,1
ocds-e82gsb-226481,works,0,other,"Строително-монтажни работи (СМР) за привеждане на пирсове 1, 2 и 3 на Пристанищен терминал (ПТ) „Росенец“ към нормативни",17624814.38,BG341,гр. София,"Адрес на ДП ""Пристанищна инфраструктура""

гр. София, бул. ""Шипченски проход"" 69",ЛУКОЙЛ Нефтохим Бургас АД,180954238,"Обединение ""ТЕРМИНАЛ РОСЕНЕЦ 2""",,1,7,0,1
ocds-e82gsb-554125,works,1,other,„Текущ ремонт на сгради общинска собственост на територията на община Несебър“,1000000,BG341,гр.Несебър,ул. ЕДЕЛВАЙС №.10,ОБЩИНА НЕСЕБЪР,204241552,АНУНАКИ ЕООД,,4,1096,0,0
ocds-e82gsb-496034,works,1,other,"„Ремонт на „Център за кризисно настаняване на лица и семейства претърпели бедствия и аварии“, адм. адрес: София, р-н „Ил",15850.05,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,203135037,СТИВ - 14 ЕООД,,3,20,0,1
ocds-e82gsb-551819,works,1,roads,"Инженеринг (проектиране, строителство и авторски надзор) за обект: „Основен ремонт и/или рехабилитация на пътната част н",1124300,BG423,гр.Велинград,ул. ХАН АСПАРУХ №35,ОБЩИНА ВЕЛИНГРАД,201332388,Делчев Инженеринг ООД,,5,415,0,0
ocds-e82gsb-556167,works,1,other,"""Ремонт на околоблокови пространства, гр. Монтана""",153387.56,BG312,гр. Монтана,ул. Извора №1,ОБЩИНА МОНТАНА,201144735,СТЕФСТРОЙ 2010 ЕООД,,2,284,0,0
ocds-e82gsb-463715,works,1,roads,"„Реконструкция и рехабилитация на общински пътища –път KNL 1013“ по приоритетен проект ОР-24-001-0592, финансиран по Спо",3967113.71,BG415,гр.Бобов дол,кв.МИНЬОР ул.27- ОКТОМВРИ №.2,ОБЩИНА БОБОВ ДОЛ,200010904,БУЛПЛАН ИНВЕСТ ООД,,1,346,0,0
ocds-e82gsb-553754,works,1,other,"Строително-ремонтни дейности и строително-монтажни работи (СРД и СМР) в помещенията, в които ще бъде разположено оборудв",50200.18,BG411,гр. София,бул. ПЕНЧО СЛАВЕЙКОВ №52 А,"Университетска многопрофилна болница за активно лечение ""Света Екатерина"" ЕАД",208507705,Бул смарт канстръкшънс ЕООД,,3,61,0,0
ocds-e82gsb-554753,works,1,roads,Избор на изпълнител за изпълнение на СМР на обект: „Ремонт и реконструкция на пътна и водопроводна мрежа на улица „Никол,524724.8,BG314,гр.Гулянци,ул.ВАСИЛ ЛЕВСКИ №32,ОБЩИНА ГУЛЯНЦИ,202603814,ИНФРАКЪНСТРАКШЪН ЕАД,,5,411,0,0
ocds-e82gsb-542381,works,1,roads,"„Извършване на дейности, осигуряващи безопасността и организацията на движение на пътни превозни средства и пешеходци на",299900,BG342,гр.Сливен,бул. ЦАР ОСВОБОДИТЕЛ №.1,ОБЩИНА СЛИВЕН,119626161,ПРЕСТИЖ 2004 ЕООД,,2,364,0,0
