ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-379274,services,0,other,"Приемане и оползотворяване на отпадъци с код: 19 12 10 – запалими отпадъци (RDF – модифицирани горива, получени от отпад",593098.58,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,816089656,ХОЛСИМ БЪЛГАРИЯ АД,,2,334,31,1
ocds-e82gsb-510776,services,1,roads,„Упражняване на строителен надзор по време на изпълнение на СМР за Рехабилитация и/или реконструкция на участъци от общи,32500,BG323,гр.Борово,ул. Н.ВАПЦАРОВ №.1А,ОБЩИНА БОРОВО,207841036,ТЕСТ КОНСУЛТ 44 ЕООД,,8,63,0,0
ocds-e82gsb-530864,goods,0,other,Доставка на специфични медицински консумативи за Централна болнична стерилизация при УМБАЛ „Света Анна“ – София АД,15837.5,BG411,гр. София,ДИМИТЪР МОЛЛОВ №1,"МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТА АННА"" СОФИЯ АД",831641528,МЕДИЦИНСКА ТЕХНИКА ИНЖЕНЕРИНГ ООД,,12,364,0,0
ocds-e82gsb-90128,works,0,other,"Проектиране и изпълнение на СМР в рамките на проект ""Подобряване на енергийната ефективност на многофамилни жилищни сгра",400399.32,BG421,гр. Пловдив,пл. СТЕФАН СТАМБОЛОВ № 1,ОБЩИНА ПЛОВДИВ,202027635,""" ЕКОДИН "" ЕООД",,6,852,58,1
ocds-e82gsb-549340,goods,0,other,Доставка на нетна активна електрическа енергия на ниво средно напрежение и избор на координатор на балансираща група за ,486604.64,BG411,гр. София,"ул. ""Бяло море"" № 8","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""ЦАРИЦА ЙОАННА-ИСУЛ"" ЕАД",205606662,Номад енерджи къмпани ЕООД,,4,364,0,0
ocds-e82gsb-551124,goods,0,other,Закупуване на ново неупотребявано електрическо превозно средство за предоставяне на социални услуги на Община Ценово,37220,BG323,с. Ценово,ул. Цар Освободител 66,ОБЩИНА ЦЕНОВО,130696746,БИ ЕМ ЛИЗИНГ-ТРЕЙД АД,,3,86,0,0
ocds-e82gsb-551570,goods,0,other,"„Доставка на санитарно-хигиенни стоки и консумативи, перилни и почистващи препарати за нуждите на Община Павликени”",34782.1,BG321,гр. Павликени,бул. РУСКИ № 4,ОБЩИНА ПАВЛИКЕНИ,131230324,ТРАНС КО 04 ЕООД,,3,731,0,0
ocds-e82gsb-550535,goods,0,other,„Доставка на лекарствени продукти за УСБОБАЛ-Варна ЕООД въз основа на Рамково споразумение № РД-11-393/12.09.2025 г.“,529.97,BG331,гр. Варна,ул. ДОЙРАН № 15,УНИВЕРСИТЕТСКА СПЕЦИАЛИЗИРАНА БОЛНИЦА ПО ОЧНИ БОЛЕСТИ ЗА АКТИВНО ЛЕЧЕНИЕ-ВАРНА ЕООД,103267194,СОФАРМА ТРЕЙДИНГ АД,,12,621,0,0
ocds-e82gsb-529040,goods,0,other,"„Доставка на нетна активна електрическа енергия - ниско напрежение, и избор на координатор на балансираща група за обект",1.44,BG343,Ямбол,"ул. “Преслав"" №40",Областна дирекция на МВР (ОДМВР) - Ямбол,175370769,ЕВН ТРЕЙДИНГ САУТ ИЙСТ ЮРЪП ЕАД,,1,729,0,0
ocds-e82gsb-259771,services,0,other,"Приготвяне и предоставяне на готова храна на нуждаещи се, уязвими граждани, живущи на територията на СО-район „Сердика“,",80413.81,BG411,гр. София,"бул. ""Княгиня Мария-Луиза"" № 88","РАЙОН ""СЕРДИКА""",205321745,АНЕЛИЯ ФУУДС ЕООД,,12,1013,123,1
ocds-e82gsb-498479,goods,0,parks,"„ДОСТАВКА НА ХРАНИТЕЛНИ ПРОДУКТИ ЗА ДЕТСКИТЕ ГРАДИНИ НА ТЕРИТОРИЯТА НА ОБЩИНА НОВИ ПАЗАР, ПО ПРЕДВАРИТЕЛНИ ЗАЯВКИ”",15753.41,BG333,гр.Нови пазар,ул. ВАСИЛ ЛЕВСКИ №.3,ОБЩИНА НОВИ ПАЗАР,205714257,МУЛТИФУУД ГРУП ЕООД,,1,180,87,1
ocds-e82gsb-415011,goods,0,other,"„ДОСТАВКА, МОНТАЖ И ГАРАНЦИОННА ПОДДРЪЖКА НА ОБОРУДВАНЕ ЗА ИЗГРАЖДАНЕ НА STEM СРЕДА“ Спортно Училище Геогри Стойков Рако",57947.56,BG332,гр.Добрич,УЛ.АЛЕКСАНДЪР ДРУМЕВ СИВКОВ №.3,"СПОРТНО УЧИЛИЩЕ ""ГЕОРГИ СТОЙКОВ РАКОВСКИ""",131468980,А1 България ЕАД,,10,92,0,0
ocds-e82gsb-550836,works,0,other,Изпълнение на строително-монтажни работи за изграждане на STEM помещения ОУ „Иван Вазов“ гр. Берковица,18771.02,BG312,гр.Берковица,ул. Ашиклар № 1,"ТРЕТО ОСНОВНО УЧИЛИЩЕ ""ИВАН ВАЗОВ""",204396905,ЕВРОПАВИМЕНТИ ПЛЮС ООД,,2,19,0,0
ocds-e82gsb-534600,services,0,other,„Предоставяне на застрахователни услуги на Комисията за финансов надзор”,10225.84,BG411,гр. София,"ул. ""Будапеща"" №16",КОМИСИЯ ЗА ФИНАНСОВ НАДЗОР,121130788,ЗАСТРАХОВАТЕЛНА КОМПАНИЯ ЛЕВ ИНС АД,,12,701,0,0
ocds-e82gsb-434231,goods,0,other,"„Доставка, монтаж, въвеждане в експлоатация, обучение и гаранционен сервиз на медицинска апаратура по обособени позиции ",1930126.85,BG411,гр.София,пл. СВЕТА НЕДЕЛЯ №.5,МИНИСТЕРСТВО НА ЗДРАВЕОПАЗВАНЕТО,206645910,Равнако ООД,,7,350,0,1
ocds-e82gsb-548585,goods,0,other,"Закупуване на медицинска и фармацевтична апаратура за потребностите на научно изследователски групи НИГ 3.2.1, НИГ 3.1.1",25600,BG411,гр. София,"бул. Акад. Иван Евстратиев Гешов 15, ет. 12",МЕДИЦИНСКИ УНИВЕРСИТЕТ,831641528,МЕДИЦИНСКА ТЕХНИКА ИНЖЕНЕРИНГ ООД,,4,2,0,0
ocds-e82gsb-500663,works,0,other,"„Инженеринг – проектиране, изпълнение на строително-монтажни работи и упражняване на авторски надзор за обект „Подкрепа ",964143.1,BG415,гр.Бобов дол,кв.МИНЬОР ул.27- ОКТОМВРИ №.2,ОБЩИНА БОБОВ ДОЛ,203686179,МАРБЪЛ СТРОЙ ЕООД,,12,481,0,0
ocds-e82gsb-526038,goods,0,other,"Доставка, монтаж, въвеждане в експлоатация и гаранционно обслужване на медицинска апаратура",366999.69,BG321,гр. Горна Оряховица,ул. ОТЕЦ ПАИСИЙ № 72,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ СВ. ИВАН РИЛСКИ ГОРНА ОРЯХОВИЦА ЕООД,203474500,СИМЕНС ХЕЛТКЕЪР ЕООД,,12,425,0,0
ocds-e82gsb-550649,goods,0,other,Периодична доставка на резервни части и сервизно обслужване на медицинска апаратура за образна диагностика General Elect,920325.38,BG411,София,ул. Георги Софийски № 3,Военномедицинска академия,202161036,Топ Хоспитал Сървис ЕАД,,2,730,0,0
ocds-e82gsb-519920,services,0,other,"Покана 1 „Изработване, доставка и монтаж на печатни и промоционални материали в изпълнение на проекти финансирани от Евр",332.34,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,201557566,ДИ ЕМ АЙ ДИВЕЛОПМЪНТ ЕООД,,12,173,0,0
ocds-e82gsb-530210,services,0,other,Предоставяне на услуги по охрана на имоти,33499.84,BG332,гр.Добрич,ул. ДАМЕ ГРУЕВ №.4,ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ НА НАЦИОНАЛЕН ОСИГУРИТЕЛЕН ИНСТИТУТ - ДОБРИЧ,124546400,ФЕДЕРАЛНА СЛУЖБА ЗА БЕЗОПАСНОСТ - ДОБРИЧ ООД,,1,730,0,0
ocds-e82gsb-533204,goods,0,other,"„Доставка на хранителни продукти за нуждите на ДГ „Акад. Ст Младенов” с. Ново село,  група с. Флорентин, група с. Негова",35151.19,BG311,с.Ново село,ул.Арх.Илия Попов 89,ОБЩИНА НОВО СЕЛО,105587314,ЮБП ЕООД,,1,365,0,0
ocds-e82gsb-535526,services,0,other,Предоставяне услугата хибридна поща за всички градове от лицензионните територии на „Овергаз Мрежи“ АД,286697.72,BG411,гр. София,"ул. ""Филип Кутев"" №1",ОВЕРГАЗ МРЕЖИ АД,175206054,ДЕМАКС ДИ ПИ АЙ АД,,1,730,0,0
ocds-e82gsb-548651,services,0,other,",,ИЗБОР НА ИЗПЪЛНИТЕЛ ЗА УПРАЖНЯВАНЕ НА СТРОИТЕЛЕН НАДЗОР НА ОБЕКТИ НА ОБЩИНА САМУИЛ“ ПО ОБОСОБЕНИ ПОЗИЦИИ:",12000,BG324,с.Самуил,ул. ХАДЖИ ДИМИТЪР №.2,ОБЩИНА САМУИЛ,130080035,СТРОЙКОНТРОЛ 99 ЕООД,,5,150,87,0
ocds-e82gsb-527142,goods,0,other,Избор на доставчик на нетна активна електрическа енергия на ниво ниско напрежение от координатор на балансираща група за,1.39,BG314,гр. Долна Митрополия,"ул. ,,Кирил и Методий"" № 39",ОБЩИНА ДОЛНА МИТРОПОЛИЯ,113570147,Електрохолд Трейд ЕАД,,1,364,0,0
ocds-e82gsb-523280,goods,0,other,„Периодични доставки на фуражни компоненти за производство на комбинирани фуражи по четири обособени позиции за нуждите ,23008.13,BG344,гр.Стара Загора,ул. НИГО,ЗЕМЕДЕЛСКИ ИНСТИТУТ - СТАРА ЗАГОРА,128014811,ЕТ М ЕНД Б - ЯНКО МИТЕВ,,12,364,0,0
ocds-e82gsb-512875,goods,0,other,"„Периодична доставка на лекарствени продукти от анатомо-терапевтични групи R, S и V за нуждите на “МБАЛ - ШУМЕН” АД по о",28112.4,BG333,гр. Шумен,ул. ВАСИЛ АПРИЛОВ №.63,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - ШУМЕН АД,203283623,ФЬОНИКС Фарма ЕООД,,12,730,5,0
ocds-e82gsb-529709,goods,0,other,Закупуване на новo неупотребявано електрическо превозно средство за предоставяне на социални услуги на Община Луковит,83330,BG315,гр.Луковит,ул. ВЪЗРАЖДАНЕ № 73,ОБЩИНА ЛУКОВИТ,000646811,МОТО-ПФОЕ ЕООД,,1,143,0,0
